"","house","offender","lat","Photo.Date","off_market_date"
"7183",3096,87,0.583398242653323,2021-07-07,2013-09-26
"7184",3096,88,0.921446885509021,2019-11-21,2013-09-26
"7185",3096,95,0.981783357349191,2022-07-26,2013-09-26
"7186",3097,2,0.522746810410467,2021-04-21,2012-11-02
"7187",3097,5,0.978305633513954,2022-07-20,2012-11-02
"7188",3097,16,0.815813415604493,2022-07-13,2012-11-02
"7189",3097,18,0.612970288670578,2022-08-02,2012-11-02
"7190",3097,49,0.45163955305271,2017-10-26,2012-11-02
"7191",3097,60,0.594608075799094,2022-08-17,2012-11-02
"7192",3097,65,0.777171730195108,2018-01-27,2012-11-02
"7193",3098,41,0.294884598681823,2022-07-20,2018-08-06
"7194",3099,2,0.862716023045697,2021-04-21,2015-11-06
"7195",3099,5,0.265899321929293,2022-07-20,2015-11-06
"7196",3099,16,0.130472287179917,2022-07-13,2015-11-06
"7197",3099,60,0.788273769250339,2022-08-17,2015-11-06
"7198",3099,65,0.738001289602683,2018-01-27,2015-11-06
"7199",3101,41,0.306966000204903,2022-07-20,2015-11-20
"7200",3103,2,0.964685820324412,2021-04-21,2016-02-01
"7201",3103,5,0.499122332870073,2022-07-20,2016-02-01
"7202",3103,16,0.368575958945525,2022-07-13,2016-02-01
"7203",3104,41,0.214522786843663,2022-07-20,2017-09-20
"7204",3105,82,0.42624364062476,2017-10-26,2012-07-09
"7205",3107,5,0.324818913978546,2022-07-20,2015-07-31
"7206",3107,16,0.284654872859872,2022-07-13,2015-07-31
"7207",3108,38,0.515861840838207,2022-08-02,2019-08-05
"7208",3108,84,0.18392009059416,2021-07-07,2019-08-05
"7209",3108,86,0.221720670856441,2021-07-07,2019-08-05
"7210",3108,94,0.717590959744469,2022-07-26,2019-08-05
"7211",3108,95,0.360014781276909,2022-07-26,2019-08-05
"7212",3108,97,0.717590959744469,2022-11-21,2019-08-05
"7213",3109,2,0.913179242139652,2021-04-21,2012-08-31
"7214",3109,5,0.380316514199371,2022-07-20,2012-08-31
"7215",3109,16,0.22515262082227,2022-07-13,2012-08-31
"7216",3110,38,0.67541214723412,2022-08-02,2015-05-06
"7217",3110,84,0.354452463959081,2021-07-07,2015-05-06
"7218",3110,86,0.379895090462624,2021-07-07,2015-05-06
"7219",3110,87,0.960229866749977,2021-07-07,2015-05-06
"7220",3110,94,0.934516679421472,2022-07-26,2015-05-06
"7221",3110,95,0.567745154516278,2022-07-26,2015-05-06
"7222",3110,97,0.934516679421472,2022-11-21,2015-05-06
"7223",3111,2,0.443612208691441,2021-04-21,2020-08-14
"7224",3111,5,0.674151362116109,2022-07-20,2020-08-14
"7225",3111,16,0.444885939934829,2022-07-13,2020-08-14
"7226",3111,49,0.93001419440736,2017-10-26,2020-08-14
"7227",3111,60,0.868481588133116,2022-08-17,2020-08-14
"7228",3111,65,0.935736007732786,2018-01-27,2020-08-14
"7229",3112,41,0.942758518074452,2022-07-20,2016-10-26
"7230",3114,41,0.361820839049396,2022-07-20,2016-04-29
"7231",3114,53,0.944226478429858,2022-08-12,2016-04-29
"7232",3115,85,0.348108212387153,2021-09-03,2020-08-03
"7233",3116,38,0.757489765554435,2022-08-02,2017-12-21
"7234",3116,84,0.415599123570456,2021-07-07,2017-12-21
"7235",3116,86,0.450411936912733,2021-07-07,2017-12-21
"7236",3116,94,0.978943543638958,2022-07-26,2017-12-21
"7237",3116,95,0.616392950822212,2022-07-26,2017-12-21
"7238",3116,97,0.978943543638958,2022-11-21,2017-12-21
"7239",3117,38,0.412588620058757,2022-08-02,2017-07-21
"7240",3117,76,0.971823482444533,2021-07-07,2017-07-21
"7241",3117,81,0.971823482444533,2019-03-22,2017-07-21
"7242",3117,84,0.0769015736779486,2021-07-07,2017-07-21
"7243",3117,86,0.106150605177721,2021-07-07,2017-07-21
"7244",3117,94,0.657532842370216,2022-07-26,2017-07-21
"7245",3117,95,0.29024944780866,2022-07-26,2017-07-21
"7246",3117,97,0.657532842370216,2022-11-21,2017-07-21
"7247",3118,93,0.868286306133419,2022-10-03,2016-09-28
"7248",3120,2,0.646675591161173,2021-04-21,2014-11-14
"7249",3120,5,0.482581474103934,2022-07-20,2014-11-14
"7250",3120,16,0.241085176350541,2022-07-13,2014-11-14
"7251",3120,60,0.923318332789792,2022-08-17,2014-11-14
"7252",3120,65,0.932661601694389,2018-01-27,2014-11-14
"7253",3121,41,0.164326678944713,2022-07-20,2015-06-17
"7254",3122,38,0.817644016753411,2022-08-02,2018-05-31
"7255",3122,84,0.475776769296408,2021-07-07,2018-05-31
"7256",3122,86,0.511633394006969,2021-07-07,2018-05-31
"7257",3122,95,0.670416721108653,2022-07-26,2018-05-31
"7258",3123,11,0.830545372923081,2019-03-25,2013-04-02
"7259",3123,53,0.950996841526289,2022-08-12,2013-04-02
"7260",3124,41,0.18632205205419,2022-07-20,2015-08-31
"7261",3125,2,0.403437267787236,2021-04-21,2014-03-07
"7262",3125,16,0.850130534279427,2022-07-13,2014-03-07
"7263",3125,18,0.659967333098442,2022-08-02,2014-03-07
"7264",3125,49,0.479650015907798,2017-10-26,2014-03-07
"7265",3125,60,0.725783412775453,2022-08-17,2014-03-07
"7266",3125,65,0.905188370053331,2018-01-27,2014-03-07
"7267",3126,89,0.759417788932163,2022-08-05,2016-05-02
"7268",3126,91,0.494138465498809,2021-03-18,2016-05-02
"7269",3127,38,0.666977846697183,2022-08-02,2013-06-21
"7270",3127,84,0.325046942448849,2021-07-07,2013-06-21
"7271",3127,86,0.35997502064299,2021-07-07,2013-06-21
"7272",3127,94,0.890538409301892,2022-07-26,2013-06-21
"7273",3127,95,0.526724197463859,2022-07-26,2013-06-21
"7274",3127,97,0.890538409301892,2022-11-21,2013-06-21
"7275",3128,87,0.418076968731022,2021-07-07,2014-06-26
"7276",3128,88,0.979803982829298,2019-11-21,2014-06-26
"7277",3129,5,0.301335794128008,2022-07-20,2012-09-11
"7278",3129,16,0.234571294156592,2022-07-13,2012-09-11
"7279",3130,37,0.974180939938302,2022-07-14,2019-02-08
"7280",3130,89,0.81625146161513,2022-08-05,2019-02-08
"7281",3130,91,0.571369691583597,2021-03-18,2019-02-08
"7282",3131,38,0.985858820623533,2022-08-02,2017-07-21
"7283",3131,84,0.758943563826982,2021-07-07,2017-07-21
"7284",3131,86,0.766947156820916,2021-07-07,2017-07-21
"7285",3131,87,0.50387379407834,2021-07-07,2017-07-21
"7286",3131,88,0.807821405396692,2019-11-21,2017-07-21
"7287",3131,95,0.948308732751335,2022-07-26,2017-07-21
"7288",3132,5,0.53232967000472,2022-07-20,2013-09-19
"7289",3132,13,0.957558549059369,2022-07-18,2013-09-19
"7290",3132,16,0.774351934379868,2022-07-13,2013-09-19
"7291",3132,42,0.622295118847949,2022-07-28,2013-09-19
"7292",3132,62,0.639737932635487,2022-07-28,2013-09-19
"7293",3132,65,0.89172594642124,2018-01-27,2013-09-19
"7294",3132,69,0.957558549059369,2022-07-21,2013-09-19
"7295",3134,11,0.609331823933886,2019-03-25,2021-09-24
"7296",3135,100,0.879749806005548,2022-08-09,2019-02-28
"7297",3136,5,0.204583765131668,2022-07-20,2017-08-15
"7298",3136,16,0.434357549632089,2022-07-13,2017-08-15
"7299",3136,42,0.922946716945307,2022-07-28,2017-08-15
"7300",3136,62,0.976020610535719,2022-07-28,2017-08-15
"7301",3136,65,0.923467180098647,2018-01-27,2017-08-15
"7302",3137,38,0.720703929012196,2022-08-02,2016-10-27
"7303",3137,84,0.425956521172099,2021-07-07,2016-10-27
"7304",3137,86,0.444770335299699,2021-07-07,2016-10-27
"7305",3137,87,0.851015538638752,2021-07-07,2016-10-27
"7306",3137,88,0.969349423540376,2019-11-21,2016-10-27
"7307",3137,94,0.996268321545855,2022-07-26,2016-10-27
"7308",3137,95,0.635003726866718,2022-07-26,2016-10-27
"7309",3137,97,0.996268321545855,2022-11-21,2016-10-27
"7310",3138,2,0.388932063925729,2021-04-21,2018-05-31
"7311",3138,5,0.731729347269674,2022-07-20,2018-05-31
"7312",3138,16,0.495606001649076,2022-07-13,2018-05-31
"7313",3138,49,0.952213295772565,2017-10-26,2018-05-31
"7314",3138,60,0.937407662928937,2022-08-17,2018-05-31
"7315",3140,93,0.184120235327803,2022-10-03,2017-02-10
"7316",3141,2,0.47900925824416,2021-04-21,2012-11-16
"7317",3141,5,0.65219661561988,2022-07-20,2012-11-16
"7318",3141,16,0.411690944679159,2022-07-13,2012-11-16
"7319",3141,60,0.957001088418157,2022-08-17,2012-11-16
"7320",3142,93,0.84938110511296,2022-10-03,2017-03-16
"7321",3143,38,0.751747933726506,2022-08-02,2016-02-12
"7322",3143,84,0.412141693575195,2021-07-07,2016-02-12
"7323",3143,86,0.445007584178988,2021-07-07,2016-02-12
"7324",3143,94,0.984810732830151,2022-07-26,2016-02-12
"7325",3143,95,0.619093625436266,2022-07-26,2016-02-12
"7326",3143,97,0.984810732830151,2022-11-21,2016-02-12
"7327",3144,35,0.600467133964655,2022-07-21,2015-09-01
"7328",3144,83,0.62897513308842,2019-07-29,2015-09-01
"7329",3144,88,0.754208937374804,2019-11-21,2015-09-01
"7330",3144,89,0.794761168763118,2022-08-05,2015-09-01
"7331",3144,91,0.880909043150358,2021-03-18,2015-09-01
"7332",3145,41,0.35873475315716,2022-07-20,2019-10-03
"7333",3146,5,0.337594202403559,2022-07-20,2015-06-05
"7334",3146,16,0.300343073077607,2022-07-13,2015-06-05
"7335",3148,37,0.556288056550679,2022-07-14,2019-01-09
"7336",3148,91,0.98020556175692,2021-03-18,2019-01-09
"7337",3149,92,0.111419929297273,2022-05-04,2021-03-30
"7338",3150,93,0.43323487801771,2022-10-03,2014-04-18
"7339",3151,41,0.775317586174083,2022-07-20,2019-10-11
"7340",3152,5,0.620665974303421,2022-07-20,2015-08-17
"7341",3152,13,0.41244248179217,2022-07-18,2015-08-17
"7342",3152,16,0.734961938353108,2022-07-13,2015-08-17
"7343",3152,42,0.50602477175882,2022-07-28,2015-08-17
"7344",3152,60,0.502000714082861,2022-08-17,2015-08-17
"7345",3152,62,0.630217394468418,2022-07-28,2015-08-17
"7346",3152,65,0.274918576674541,2018-01-27,2015-08-17
"7347",3152,69,0.41244248179217,2022-07-21,2015-08-17
"7348",3153,15,0.221606187619689,2022-07-13,2019-10-04
"7349",3153,33,0.18138847215567,2022-07-21,2019-10-04
"7350",3153,35,0.71658591826738,2022-07-21,2019-10-04
"7351",3153,83,0.681634433588661,2019-07-29,2019-10-04
"7352",3153,89,0.873095053294558,2022-08-05,2019-10-04
"7353",3153,90,0.165084131882531,2022-03-09,2019-10-04
"7354",3154,84,0.756971740975731,2021-07-07,2013-05-29
"7355",3154,86,0.769053089347383,2021-07-07,2013-05-29
"7356",3154,87,0.573291797553861,2021-07-07,2013-05-29
"7357",3154,88,0.892080980502777,2019-11-21,2013-05-29
"7358",3154,95,0.955240531543428,2022-07-26,2013-05-29
"7359",3155,38,0.705202242010095,2022-08-02,2017-06-09
"7360",3155,84,0.40937155592639,2021-07-07,2017-06-09
"7361",3155,86,0.428296434833016,2021-07-07,2017-06-09
"7362",3155,87,0.861901086232256,2021-07-07,2017-06-09
"7363",3155,88,0.970279111409571,2019-11-21,2017-06-09
"7364",3155,94,0.980054678019845,2022-07-26,2017-06-09
"7365",3155,95,0.618542577425264,2022-07-26,2017-06-09
"7366",3155,97,0.980054678019845,2022-11-21,2017-06-09
"7367",3156,41,0.972013320282704,2022-07-20,2021-05-10
"7368",3156,53,0.33165505254882,2022-08-12,2021-05-10
"7369",3157,2,0.955302456573958,2021-04-21,2019-07-26
"7370",3157,5,0.361228754885833,2022-07-20,2019-07-26
"7371",3157,13,0.770466533716542,2022-07-18,2019-07-26
"7372",3157,16,0.357458873389921,2022-07-13,2019-07-26
"7373",3157,42,0.887107530077254,2022-07-28,2019-07-26
"7374",3157,60,0.581398680948884,2022-08-17,2019-07-26
"7375",3157,62,0.997546750453994,2022-07-28,2019-07-26
"7376",3157,65,0.506333209954866,2018-01-27,2019-07-26
"7377",3157,69,0.770466533716542,2022-07-21,2019-07-26
"7378",3158,2,0.778051417469816,2021-04-21,2017-06-16
"7379",3158,5,0.446984255023461,2022-07-20,2017-06-16
"7380",3158,16,0.227629833253431,2022-07-13,2017-06-16
"7381",3160,93,0.611348062908546,2022-10-03,2018-03-08
"7382",3161,37,0.199368493744547,2022-07-14,2018-06-01
"7383",3162,38,0.343639540312284,2022-08-02,2017-12-05
"7384",3162,76,0.912371601511125,2021-07-07,2017-12-05
"7385",3162,81,0.912371601511125,2019-03-22,2017-12-05
"7386",3162,84,0.0696573946592917,2021-07-07,2017-12-05
"7387",3162,86,0.0629026007405275,2021-07-07,2017-12-05
"7388",3162,88,0.990744532753507,2019-11-21,2017-12-05
"7389",3162,94,0.607484804593371,2022-07-26,2017-12-05
"7390",3162,95,0.248045709974285,2022-07-26,2017-12-05
"7391",3162,97,0.607484804593371,2022-11-21,2017-12-05
"7392",3163,2,0.875131331926734,2021-04-21,2012-12-07
"7393",3163,5,0.399519384646008,2022-07-20,2012-12-07
"7394",3163,16,0.221967860543208,2022-07-13,2012-12-07
"7395",3164,38,0.799075568880614,2022-08-02,2013-10-30
"7396",3164,84,0.462594457832479,2021-07-07,2013-10-30
"7397",3164,86,0.493940294158449,2021-07-07,2013-10-30
"7398",3164,95,0.672233761308003,2022-07-26,2013-10-30
"7399",3165,93,0.412532582429827,2022-10-03,2018-07-06
"7400",3166,12,0.30917481445087,2022-02-11,2018-09-28
"7401",3166,18,0.993481849285295,2022-08-02,2018-09-28
"7402",3166,23,0.541713163901375,2021-03-02,2018-09-28
"7403",3166,31,0.462339368889165,2020-08-18,2018-09-28
"7404",3166,48,0.979624988594412,2022-07-13,2018-09-28
"7405",3166,68,0.776969904617438,2013-03-28,2018-09-28
"7406",3167,11,0.75623018287386,2019-03-25,2017-03-02
"7407",3168,5,0.10865898290589,2022-07-20,2016-03-18
"7408",3168,16,0.235194090095183,2022-07-13,2016-03-18
"7409",3168,65,0.922215805749179,2018-01-27,2016-03-18
"7410",3171,8,0.237401608187831,2022-08-18,2015-10-01
"7411",3171,12,0.735244713465395,2022-02-11,2015-10-01
"7412",3171,22,0.585942176937191,2021-03-02,2015-10-01
"7413",3171,23,0.715850967171524,2021-03-02,2015-10-01
"7414",3171,31,0.530626581252373,2020-08-18,2015-10-01
"7415",3171,39,0.66776973019945,2022-07-21,2015-10-01
"7416",3171,40,0.394459674275604,2022-09-23,2015-10-01
"7417",3171,48,0.445808712952832,2022-07-13,2015-10-01
"7418",3171,58,0.572021404030349,2020-05-13,2015-10-01
"7419",3171,63,0.473370155023184,2021-04-21,2015-10-01
"7420",3171,66,0.511415542647791,2022-07-19,2015-10-01
"7421",3171,68,0.859529160387231,2013-03-28,2015-10-01
"7422",3171,74,0.469848267312357,2022-07-26,2015-10-01
"7423",3172,41,0.364788291217198,2022-07-20,2017-07-28
"7424",3173,38,0.72731032767496,2022-08-02,2014-03-27
"7425",3173,84,0.529637353012787,2021-07-07,2014-03-27
"7426",3173,86,0.530726407975329,2021-07-07,2014-03-27
"7427",3173,87,0.640139867280507,2021-07-07,2014-03-27
"7428",3173,88,0.721557111013616,2019-11-21,2014-03-27
"7429",3173,95,0.702546470089319,2022-07-26,2014-03-27
"7430",3174,41,0.217834051215986,2022-07-20,2015-12-07
"7431",3175,35,0.852347191991897,2022-07-21,2017-01-04
"7432",3175,83,0.891760238215461,2019-07-29,2017-01-04
"7433",3175,88,0.874174732785954,2019-11-21,2017-01-04
"7434",3175,89,0.544941652333134,2022-08-05,2017-01-04
"7435",3175,91,0.240058648459592,2021-03-18,2017-01-04
"7436",3178,8,0.882719964564735,2022-08-18,2013-10-02
"7437",3178,12,0.310964438543514,2022-02-11,2013-10-02
"7438",3178,23,0.514367005180785,2021-03-02,2013-10-02
"7439",3178,31,0.384668194173691,2020-08-18,2013-10-02
"7440",3178,48,0.868378671299021,2022-07-13,2013-10-02
"7441",3178,68,0.756821695259655,2013-03-28,2013-10-02
"7442",3179,64,0.495347608848551,2022-06-01,2021-09-21
"7443",3179,76,0.61736174745653,2021-07-07,2021-09-21
"7444",3179,80,0.476245494122759,2012-04-20,2021-09-21
"7445",3179,81,0.61736174745653,2019-03-22,2021-09-21
"7446",3179,94,0.753798408291011,2022-07-26,2021-09-21
"7447",3179,97,0.753798408291011,2022-11-21,2021-09-21
"7448",3181,2,0.95301800023072,2021-04-21,2017-03-13
"7449",3181,5,0.50807428099658,2022-07-20,2017-03-13
"7450",3181,16,0.371494204620234,2022-07-13,2017-03-13
"7451",3183,38,0.738027246845988,2022-08-02,2012-11-01
"7452",3183,84,0.397443079331364,2021-07-07,2012-11-01
"7453",3183,86,0.434168519787547,2021-07-07,2012-11-01
"7454",3183,94,0.943246774555353,2022-07-26,2012-11-01
"7455",3183,95,0.586871458550684,2022-07-26,2012-11-01
"7456",3183,97,0.943246774555353,2022-11-21,2012-11-01
"7457",3185,89,0.768296619927863,2022-08-05,2015-04-15
"7458",3185,91,0.519041450684532,2021-03-18,2015-04-15
"7459",3186,11,0.878427242275757,2019-03-25,2019-04-05
"7460",3187,41,0.911001945825978,2022-07-20,2020-11-23
"7461",3187,53,0.884805186488297,2022-08-12,2020-11-23
"7462",3188,38,0.880776116046487,2022-08-02,2020-03-13
"7463",3188,84,0.661055313119706,2021-07-07,2020-03-13
"7464",3188,86,0.667174899887612,2021-07-07,2020-03-13
"7465",3188,87,0.553240729128709,2021-07-07,2020-03-13
"7466",3188,88,0.76912492722756,2019-11-21,2020-03-13
"7467",3188,95,0.846278996871955,2022-07-26,2020-03-13
"7468",3189,38,0.855946582187102,2022-08-02,2013-09-18
"7469",3189,84,0.630281402320023,2021-07-07,2013-09-18
"7470",3189,86,0.637139945362896,2021-07-07,2013-09-18
"7471",3189,87,0.585447256648037,2021-07-07,2013-09-18
"7472",3189,88,0.784144072449005,2019-11-21,2013-09-18
"7473",3189,95,0.817514257534826,2022-07-26,2013-09-18
"7474",3190,5,0.189514705345458,2022-07-20,2017-11-30
"7475",3190,16,0.422681740147362,2022-07-13,2017-11-30
"7476",3190,42,0.913797805644988,2022-07-28,2017-11-30
"7477",3190,62,0.969050392567215,2022-07-28,2017-11-30
"7478",3190,65,0.905561090830233,2018-01-27,2017-11-30
"7479",3191,38,0.926960861229078,2022-08-02,2018-05-18
"7480",3191,84,0.700324944865166,2021-07-07,2018-05-18
"7481",3191,86,0.707897525228332,2021-07-07,2018-05-18
"7482",3191,87,0.539010639782522,2021-07-07,2018-05-18
"7483",3191,88,0.795163343709968,2019-11-21,2018-05-18
"7484",3191,95,0.888909011295504,2022-07-26,2018-05-18
"7485",3193,2,0.970550995961333,2021-04-21,2013-09-30
"7486",3193,5,0.176443498085411,2022-07-20,2013-09-30
"7487",3193,13,0.955226355258223,2022-07-18,2013-09-30
"7488",3193,16,0.174390997665363,2022-07-13,2013-09-30
"7489",3193,42,0.982107037138517,2022-07-28,2013-09-30
"7490",3193,60,0.792712350777266,2022-08-17,2013-09-30
"7491",3193,65,0.708551804881049,2018-01-27,2013-09-30
"7492",3193,69,0.955226355258223,2022-07-21,2013-09-30
"7493",3194,41,0.259079177795322,2022-07-20,2015-02-02
"7494",3195,37,0.968002900636601,2022-07-14,2019-02-22
"7495",3196,38,0.50762406861399,2022-08-02,2017-03-20
"7496",3196,84,0.186886294169338,2021-07-07,2017-03-20
"7497",3196,86,0.210454866178752,2021-07-07,2017-03-20
"7498",3196,94,0.765336588473849,2022-07-26,2017-03-20
"7499",3196,95,0.399358395232178,2022-07-26,2017-03-20
"7500",3196,97,0.765336588473849,2022-11-21,2017-03-20
"7501",3199,41,0.219623629618179,2022-07-20,2019-05-24
"7502",3200,41,0.205137062756181,2022-07-20,2017-09-20
"7503",3201,2,0.917725579897064,2021-04-21,2012-06-29
"7504",3201,5,0.387580498206429,2022-07-20,2012-06-29
"7505",3201,16,0.23567163270384,2022-07-13,2012-06-29
"7506",3202,87,0.460109140152855,2021-07-07,2016-03-18
"7507",3202,88,0.185710123124421,2019-11-21,2016-03-18
"7508",3203,41,0.197740016255613,2022-07-20,2017-09-22
"7509",3204,75,0.92373952992002,2021-09-17,2016-04-29
"7510",3205,41,0.339500685856719,2022-07-20,2015-10-30
"7511",3205,53,0.995617587090387,2022-08-12,2015-10-30
"7512",3206,5,0.669722002957755,2022-07-20,2015-11-20
"7513",3206,13,0.365067073060461,2022-07-18,2015-11-20
"7514",3206,16,0.759364923901975,2022-07-13,2015-11-20
"7515",3206,42,0.555144403296392,2022-07-28,2015-11-20
"7516",3206,60,0.417440860784993,2022-08-17,2015-11-20
"7517",3206,62,0.683935524657799,2022-07-28,2015-11-20
"7518",3206,65,0.189578619044038,2018-01-27,2015-11-20
"7519",3206,68,0.990158653822147,2013-03-28,2015-11-20
"7520",3206,69,0.365067073060461,2022-07-21,2015-11-20
"7521",3207,38,0.779535946494755,2022-08-02,2020-12-04
"7522",3207,84,0.52481907828491,2021-07-07,2020-12-04
"7523",3207,86,0.535957913187301,2021-07-07,2020-12-04
"7524",3207,87,0.70839034592174,2021-07-07,2020-12-04
"7525",3207,88,0.860302355449802,2019-11-21,2020-12-04
"7526",3207,95,0.7219425358572,2022-07-26,2020-12-04
"7527",3208,38,0.570814799984696,2022-08-02,2017-01-27
"7528",3208,84,0.231966134431849,2021-07-07,2017-01-27
"7529",3208,86,0.269353055136357,2021-07-07,2017-01-27
"7530",3208,94,0.779698810826571,2022-07-26,2017-01-27
"7531",3208,95,0.419954206499242,2022-07-26,2017-01-27
"7532",3208,97,0.779698810826571,2022-11-21,2017-01-27
"7533",3209,11,0.894715877774425,2019-03-25,2019-06-28
"7534",3210,87,0.971791116367867,2021-07-07,2012-07-16
"7535",3211,38,0.822061162988438,2022-08-02,2012-04-09
"7536",3211,84,0.608331852770943,2021-07-07,2012-04-09
"7537",3211,86,0.612981792571871,2021-07-07,2012-04-09
"7538",3211,87,0.585427663198493,2021-07-07,2012-04-09
"7539",3211,88,0.750625351775451,2019-11-21,2012-04-09
"7540",3211,95,0.790156340950357,2022-07-26,2012-04-09
"7541",3212,37,0.834031896384837,2022-07-14,2017-04-24
"7542",3212,89,0.933070492914208,2022-08-05,2017-04-24
"7543",3212,91,0.648841700940856,2021-03-18,2017-04-24
"7544",3213,41,0.284177938797166,2022-07-20,2018-08-06
"7545",3214,87,0.499987171894828,2021-07-07,2017-12-15
"7546",3216,5,0.578903020127749,2022-07-20,2014-01-07
"7547",3216,13,0.453004833791631,2022-07-18,2014-01-07
"7548",3216,16,0.679758203611321,2022-07-13,2014-01-07
"7549",3216,42,0.567273155891244,2022-07-28,2014-01-07
"7550",3216,60,0.479450271648738,2022-08-17,2014-01-07
"7551",3216,62,0.68990652120318,2022-07-28,2014-01-07
"7552",3216,65,0.271799215163214,2018-01-27,2014-01-07
"7553",3216,69,0.453004833791631,2022-07-21,2014-01-07
"7554",3217,92,0.957949222224275,2022-05-04,2018-12-10
"7555",3218,5,0.738370959210376,2022-07-20,2014-02-28
"7556",3218,13,0.384297187940573,2022-07-18,2014-02-28
"7557",3218,16,0.891791024763523,2022-07-13,2014-02-28
"7558",3218,42,0.307244399013877,2022-07-28,2014-02-28
"7559",3218,60,0.644884565810918,2022-08-17,2014-02-28
"7560",3218,62,0.433153021280906,2022-07-28,2014-02-28
"7561",3218,65,0.398885280499144,2018-01-27,2014-02-28
"7562",3218,68,0.966893279369167,2013-03-28,2014-02-28
"7563",3218,69,0.384297187940573,2022-07-21,2014-02-28
"7564",3220,5,0.669722002957755,2022-07-20,2013-03-14
"7565",3220,13,0.365067073060461,2022-07-18,2013-03-14
"7566",3220,16,0.759364923901975,2022-07-13,2013-03-14
"7567",3220,42,0.555144403296392,2022-07-28,2013-03-14
"7568",3220,60,0.417440860784993,2022-08-17,2013-03-14
"7569",3220,62,0.683935524657799,2022-07-28,2013-03-14
"7570",3220,65,0.189578619044038,2018-01-27,2013-03-14
"7571",3220,68,0.990158653822147,2013-03-28,2013-03-14
"7572",3220,69,0.365067073060461,2022-07-21,2013-03-14
"7573",3221,89,0.83850528403574,2022-08-05,2017-09-29
"7574",3221,91,0.635946276302784,2021-03-18,2017-09-29
"7575",3222,35,0.808889968225456,2022-07-21,2015-09-25
"7576",3222,83,0.842461632796083,2019-07-29,2015-09-25
"7577",3222,89,0.411002222322701,2022-08-05,2015-09-25
"7578",3222,91,0.0877726286022556,2021-03-18,2015-09-25
"7579",3223,2,0.565523859662452,2021-04-21,2018-01-26
"7580",3223,5,0.806819742802571,2022-07-20,2018-01-26
"7581",3223,13,0.968491164499079,2022-07-18,2018-01-26
"7582",3223,16,0.65213135828068,2022-07-13,2018-01-26
"7583",3223,18,0.74951765614654,2022-08-02,2018-01-26
"7584",3223,49,0.605586460902935,2017-10-26,2018-01-26
"7585",3223,60,0.540492492351944,2022-08-17,2018-01-26
"7586",3223,65,0.67842240471573,2018-01-27,2018-01-26
"7587",3223,69,0.968491164499079,2022-07-21,2018-01-26
"7588",3224,37,0.470180089191441,2022-07-14,2016-03-25
"7589",3224,91,0.983798866108057,2021-03-18,2016-03-25
"7590",3225,5,0.857811376694884,2022-07-20,2014-10-07
"7591",3225,13,0.521701945847121,2022-07-18,2014-10-07
"7592",3225,16,0.830362803938451,2022-07-13,2014-10-07
"7593",3225,18,0.747059019851518,2022-08-02,2014-10-07
"7594",3225,42,0.927695148510235,2022-07-28,2014-10-07
"7595",3225,49,0.710592144056465,2017-10-26,2014-10-07
"7596",3225,60,0.0930370856954817,2022-08-17,2014-10-07
"7597",3225,65,0.258528832761805,2018-01-27,2014-10-07
"7598",3225,69,0.521701945847121,2022-07-21,2014-10-07
"7599",3226,38,0.494658522708604,2022-08-02,2019-05-10
"7600",3226,84,0.203818286552335,2021-07-07,2019-05-10
"7601",3226,86,0.217596767623972,2021-07-07,2019-05-10
"7602",3226,87,0.979566718075266,2021-07-07,2019-05-10
"7603",3226,88,0.956877992104162,2019-11-21,2019-05-10
"7604",3226,94,0.766864167145697,2022-07-26,2019-05-10
"7605",3226,95,0.407072316055775,2022-07-26,2019-05-10
"7606",3226,97,0.766864167145697,2022-11-21,2019-05-10
"7607",3227,93,0.140669595234331,2022-10-03,2014-12-10
"7608",3229,2,0.726755284626738,2021-04-21,2017-09-26
"7609",3229,5,0.411486287261201,2022-07-20,2017-09-26
"7610",3229,16,0.168081017935911,2022-07-13,2017-09-26
"7611",3229,60,0.944341575794293,2022-08-17,2017-09-26
"7612",3229,65,0.932456330830002,2018-01-27,2017-09-26
"7613",3230,38,0.716962767410665,2022-08-02,2018-04-13
"7614",3230,84,0.411360914188681,2021-07-07,2018-04-13
"7615",3230,86,0.432796880924601,2021-07-07,2018-04-13
"7616",3230,87,0.887692948625298,2021-07-07,2018-04-13
"7617",3230,94,0.986827170871898,2022-07-26,2018-04-13
"7618",3230,95,0.622832658914053,2022-07-26,2018-04-13
"7619",3230,97,0.986827170871898,2022-11-21,2018-04-13
"7620",3231,2,0.686659548775149,2021-04-21,2016-03-25
"7621",3231,5,0.451543870755641,2022-07-20,2016-03-25
"7622",3231,16,0.208240626088419,2022-07-13,2016-03-25
"7623",3231,60,0.946601710174816,2022-08-17,2016-03-25
"7624",3231,65,0.945216306016836,2018-01-27,2016-03-25
"7625",3232,41,0.294499628304685,2022-07-20,2015-06-17
"7626",3233,2,0.555123471924812,2021-04-21,2014-05-29
"7627",3233,5,0.824674447663658,2022-07-20,2014-05-29
"7628",3233,13,0.979724300071992,2022-07-18,2014-05-29
"7629",3233,16,0.66804475381697,2022-07-13,2014-05-29
"7630",3233,18,0.736434247921605,2022-08-02,2014-05-29
"7631",3233,49,0.590273657513563,2017-10-26,2014-05-29
"7632",3233,60,0.547600559555834,2022-08-17,2014-05-29
